Date,P10_Production_bbl,P10_Revenue_USD,P10_Cumulative_Revenue_USD,P50_Production_bbl,P50_Revenue_USD,P50_Cumulative_Revenue_USD,P90_Production_bbl,P90_Revenue_USD,P90_Cumulative_Revenue_USD
2046-05-01,34515.02367846605,2164782.2851133905,3689375756.763592,21313.212412490553,1336764.6825114074,2866561429.931771,12481.98254863318,782869.945450273,2236718025.820922
2046-06-01,34402.86291543154,2157747.5620558662,3691533504.325648,21233.529855178713,1331766.992516809,2867893196.924288,12437.903808555151,780105.326872579,2237498131.1477942
2046-07-01,34295.11682300151,2150989.727138655,3693684494.0527864,21165.079485431983,1327473.785326294,2869220670.7096143,12397.486240468337,777570.3370021741,2238275701.4847965
2046-08-01,34200.26458204917,2145040.5945861237,3695829534.6473722,21094.249175282548,1323031.3082737215,2870543702.017888,12342.581924773098,774126.7383217687,2239049828.2231183
2046-09-01,34130.06457868874,2140637.650375358,3697970172.2977476,21026.926573203855,1318808.8346713458,2871862510.8525596,12298.372443004306,771353.91962523,2239821182.1427436
2046-10-01,34024.86292154362,2134039.402439216,3700104211.7001867,20963.04573210209,1314802.228317443,2873177313.080877,12261.117259618899,769017.2745232973,2240590199.417267
2046-11-01,33913.2300459454,2127037.788481695,3702231249.4886684,20896.32735724972,1310617.6518467024,2874487930.7327237,12221.769495377617,766549.3827500842,2241356748.800017
2046-12-01,33802.92027997065,2120119.159959759,3704351368.648628,20829.120174724823,1306402.417358741,2875794333.1500826,12184.11391881584,764187.6249881295,2242120936.425005
2047-01-01,33682.4256574997,2112561.737238381,3706463930.3858666,20744.2484380509,1301079.2620345524,2877095412.412117,12135.53739755961,761140.9055749387,2242882077.3305798
2047-02-01,33580.63733514193,2106177.5736601017,3708570107.9595265,20674.90181667886,1296729.841942098,2878392142.2540593,12104.340753161903,759184.2520383146,2243641261.582618
2047-03-01,33468.20754177574,2099125.9770201743,3710669233.936547,20608.440735226468,1292561.402913404,2879684703.656973,12054.646488942592,756067.4277864794,2244397329.0104046
2047-04-01,33357.0203241868,2092152.314732996,3712761386.25128,20537.6903375262,1288123.9379696434,2880972827.5949426,12016.589919616488,753680.5197583461,2245151009.530163
2047-05-01,33245.48767316887,2085156.9868611516,3714846543.238141,20468.744676898143,1283799.6661350515,2882256627.2610774,11972.408610364468,750909.4680420595,2245901918.9982047
2047-06-01,33168.5761347254,2080333.095169977,3716926876.333311,20407.09710206864,1279933.1302417452,2883536560.3913193,11932.270810678492,748392.025245755,2246650311.0234504
2047-07-01,33037.16515268022,2072090.9983761036,3718998967.331687,20347.325107964236,1276184.230771517,2884812744.622091,11889.499170456464,745709.3879710294,2247396020.4114213
2047-08-01,32920.73113797235,2064788.2569736256,3721063755.5886607,20274.18628208582,1271596.9636124226,2886084341.5857034,11841.447524489222,742695.588735964,2248138716.0001574
2047-09-01,32816.9346849699,2058278.143441312,3723122033.732102,20213.012753893207,1267760.1599241819,2887352101.7456274,11798.00011745495,739970.5673667745,2248878686.567524
2047-10-01,32715.807565649815,2051935.4505175564,3725173969.1826196,20151.651996039665,1263911.6131916079,2888616013.358819,11764.180703774558,737849.4137407403,2249616535.9812646
2047-11-01,32653.02265552524,2047997.580954543,3727221966.763574,20082.20858417901,1259556.1223997076,2889875569.481219,11727.723963399081,735562.8469843904,2250352098.828249
2047-12-01,32553.29910624352,2041742.9199435937,3729263709.683518,20003.697504247015,1254631.9074663727,2891130201.388685,11675.275380645573,732273.2718740903,2251084372.100123
2048-01-01,32463.87086211815,2036133.9804720504,3731299843.66399,19949.23005735016,1251215.709197002,2892381417.0978823,11628.282712675284,729325.8917389938,2251813697.991862
2048-02-01,32341.45068986796,2028455.7872685185,3733328299.4512587,19887.62276121923,1247351.6995836701,2893628768.797466,11580.629406230215,726337.0763587591,2252540035.0682206
2048-03-01,32267.10408600856,2023792.7682744567,3735352092.219533,19821.587869813528,1243209.9911947043,2894871978.7886605,11541.19951341348,723864.0334812935,2253263899.1017017
2048-04-01,32165.70890863523,2017433.2627496016,3737369525.4822826,19755.36264805074,1239056.3452857425,2896111035.1339464,11514.359186324058,722180.6081662449,2253986079.709868
2048-05-01,32080.879225969104,2012112.7450527821,3739381638.2273355,19693.713882211527,1235189.734692307,2897346224.8686385,11478.915353372497,719957.570963523,2254706037.2808313
2048-06-01,31987.184270779333,2006236.1974632798,3741387874.424799,19624.347230718275,1230839.05831065,2898577063.926949,11432.005885946004,717015.4091665334,2255423052.6899977
2048-07-01,31883.549722138265,1999736.2385725118,3743387610.6633716,19573.679240738853,1227661.161979141,2899804725.088928,11393.74582059805,714615.7378679096,2256137668.4278655
2048-08-01,31785.92446225234,1993613.1822724668,3745381223.845644,19515.621324821226,1224019.7694927873,2901028744.858421,11367.067709165665,712942.4867188705,2256850610.914584
2048-09-01,31689.936361985325,1987592.8086237195,3747368816.654268,19457.95283353283,1220402.801719179,2902249147.66014,11329.46533957704,710584.066098272,2257561194.9806824
2048-10-01,31584.161935543456,1980958.6365972855,3749349775.290865,19399.456831243744,1216733.9324556077,2903465881.5925956,11283.456157428653,707698.3701939251,2258268893.3508763
2048-11-01,31482.41793765441,1974577.2530496845,3751324352.543915,19333.699234178748,1212609.6159676912,2904678491.2085633,11244.015199575677,705224.6333173865,2258974117.984194
2048-12-01,31405.669202166733,1969763.5723598974,3753294116.116275,19278.569860339023,1209151.9016404634,2905887643.1102037,11205.93515417215,702836.2528696773,2259676954.2370634
2049-01-01,31326.746879093494,1964813.564256744,3755258929.6805315,19217.74202260887,1205336.7796580282,2907092979.8898616,11169.635302896573,700559.526197673,2260377513.7632613
2049-02-01,31231.905912103823,1958865.1388071517,3757217794.819339,19158.855062072576,1201643.389493192,2908294623.2793546,11136.713750166218,698494.6864104252,2261076008.4496717
2049-03-01,31127.127395864864,1952293.4302686441,3759170088.2496076,19098.65205624399,1197867.4569676232,2909492490.7363224,11105.819916089902,696557.0251371587,2261772565.4748087
2049-04-01,31038.71670587782,1946748.311792657,3761116836.5614004,19051.16503392025,1194889.0709274781,2910687379.80725,11080.9548302574,694997.4869537441,2262467562.9617624
2049-05-01,30970.304921371906,1942457.5246684458,3763059294.0860686,19000.149897137126,1191689.4015484406,2911879069.2087984,11041.865662904744,692545.8143773855,2263160108.7761397
2049-06-01,30879.99088401063,1936793.0282451466,3764996087.1143136,18937.515567422804,1187760.9763887583,2913066830.1851873,11022.772128889104,691348.2679239246,2263851457.0440636
2049-07-01,30789.52999490344,1931119.321280344,3766927206.435594,18883.95142453117,1184401.433346595,2914251231.618534,10993.756500483198,689528.4077103061,2264540985.4517736
2049-08-01,30694.226945284,1925141.9140082125,3768852348.349602,18825.50354303202,1180735.5822189683,2915431967.200753,10944.832707634327,686459.907422825,2265227445.3591967
2049-09-01,30606.655558558126,1919649.4366327657,3770771997.786235,18769.97368111876,1177252.7492797687,2916609219.950033,10907.857511225346,684140.8231040536,2265911586.1823006
2049-10-01,30543.18763910243,1915668.7287245044,3772687666.5149593,18706.527845122622,1173273.426446091,2917782493.376479,10856.30248934714,680907.2921318526,2266592493.4744325
2049-11-01,30466.621787423708,1910866.518507215,3774598533.0334663,18649.74509041937,1169712.0120711029,2918952205.3885503,10820.39372197962,678655.0942425618,2267271148.568675
2049-12-01,30371.33588495363,1904890.1867042917,3776503423.2201705,18590.200513845844,1165977.3762284114,2920118182.7647786,10787.033776845597,676562.7584837559,2267947711.327159
2050-01-01,30291.497412817294,1899882.7177319007,3778403305.9379025,18541.495787374504,1162922.615784129,2921281105.380563,10738.96164022718,673547.6740750488,2268621259.001234
2050-02-01,30189.8834522548,1893509.490125421,3780296815.428028,18481.358454454676,1159150.8022633973,2922440256.182826,10714.393525804635,672006.7619384667,2269293265.7631726
2050-03-01,30107.81076474748,1888361.8911649617,3782185177.319193,18415.925750705745,1155046.8630842643,2923595303.0459104,10685.147764337407,670172.4677792422,2269963438.230952
2050-04-01,30026.41576431361,1883256.7967377496,3784068434.1159306,18368.526020747588,1152073.9520212887,2924747376.9979315,10661.499740339445,668689.26371409,2270632127.494666
2050-05-01,29940.00873873708,1877837.3480935895,3785946271.464024,18324.925843131496,1149339.3488812074,2925896716.3468127,10636.110258491033,667096.8354125576,2271299224.3300786
2050-06-01,29860.23230868455,1872833.770400695,3787819105.2344246,18278.26125894603,1146412.546161095,2927043128.892974,10608.291928525225,665352.069757102,2271964576.3998356
2050-07-01,29750.6496076283,1865960.743390447,3789685065.977815,18218.71278382413,1142677.6658014492,2928185806.5587754,10584.357991282248,663850.9332132225,2272628427.333049
2050-08-01,29690.22442742811,1862170.8760882912,3791547236.8539033,18170.805808654324,1139672.940318799,2929325479.499094,10545.518149283718,661414.8983230748,2273289842.231372
2050-09-01,29618.853539131764,1857694.493974344,3793404931.3478775,18116.197456066515,1136247.9044444917,2930461727.4035387,10509.560974479971,659159.6643193838,2273949001.8956914
2050-10-01,29538.25730703112,1852639.4982969917,3795257570.8461747,18069.12863335139,1133295.747883799,2931595023.1514225,10485.600620069014,657656.8708907285,2274606658.766582
2050-11-01,29452.834242488345,1847281.7636888688,3797104852.6098638,18018.88227345037,1130144.2961908071,2932725167.4476132,10453.961164337365,655672.4442272395,2275262331.210809
2050-12-01,29378.813548360995,1842639.1857532016,3798947491.795617,17966.21466454346,1126840.9837601657,2933852008.4313736,10426.253538685574,653934.6219463592,2275916265.8327556
2051-01-01,29285.85511246255,1836808.832653651,3800784300.6282706,17925.511541633452,1124288.0838912502,2934976296.515265,10380.505743064512,651065.3202050062,2276567331.152961
2051-02-01,29210.88963513173,1832106.9979154621,3802616407.626186,17868.76577820973,1120728.9896093144,2936097025.504874,10351.036304870262,649216.9970414628,2277216548.150002
2051-03-01,29152.198353713684,1828425.8807449222,3804444833.506931,17813.126782641782,1117239.3118072925,2937214264.8166814,10318.058700331429,647148.6416847872,2277863696.791687
2051-04-01,29074.824372084993,1823572.9846171706,3806268406.491548,17762.962212652732,1114092.9899775793,2938328357.8066587,10286.898527878444,645194.275668536,2278508891.0673556
2051-05-01,29004.064091362572,1819134.8998102604,3808087541.3913584,17713.802296822778,1111009.6800567247,2939439367.4867153,10263.009251598203,643695.9402602393,2279152587.007616
2051-06-01,28919.109672451916,1813806.558656184,3809901347.9500146,17664.004544454747,1107886.3650282016,2940547253.8517437,10227.526746040458,641470.4775116575,2279794057.485128
2051-07-01,28857.87550428195,1809965.951628564,3811711313.9016433,17615.56051234876,1104847.9553345141,2941652101.8070784,10198.803338574126,639668.9453953692,2280433726.4305234
2051-08-01,28773.658690272874,1804683.8730539146,3813515997.7746973,17568.645302758647,1101905.4333890222,2942754007.2404675,10161.739174961212,637344.2810535672,2281071070.711577
2051-09-01,28697.08772718985,1799881.3422493474,3815315879.1169467,17521.91250366467,1098974.352229848,2943852981.5926976,10120.660250079489,634767.8108849855,2281705838.522462
2051-10-01,28629.690591748626,1795654.1939144738,3817111533.310861,17477.069904846936,1096161.8244319998,2944949143.4171295,10090.445862813367,632872.7645156544,2282338711.286978
2051-11-01,28560.228561253618,1791297.535361827,3818902830.846223,17433.11623226843,1093405.050087876,2946042548.4672174,10067.378482354314,631425.9784132625,2282970137.265391
2051-12-01,28494.023987754594,1787145.1845119682,3820689976.030735,17394.979534709724,1091013.1164169938,2947133561.5836344,10044.535757618414,629993.2827178269,2283600130.5481086
2052-01-01,28400.116091347256,1781255.2812492999,3822471231.3119845,17353.499928240988,1088411.5154992747,2948221973.0991335,10037.407266224784,629546.1837376184,2284229676.7318463
2052-02-01,28324.306119927314,1776500.4798418412,3824247731.7918262,17303.987464628615,1085306.0937815066,2949307279.192915,9999.330860316542,627158.0315590536,2284856834.7634053
2052-03-01,28258.34397256315,1772363.3339591608,3826020095.1257854,17255.965627351114,1082294.1641474618,2950389573.3570623,9969.83049147018,625307.7684250097,2285482142.5318303
2052-04-01,28186.58492414801,1767862.6064425632,3827787957.732228,17207.037761988613,1079225.4084319258,2951468798.7654943,9941.19006087207,623511.4406178962,2286105653.9724483
2052-05-01,28119.373698668296,1763647.1183804756,3829551604.8506083,17154.592997695436,1075936.0728154578,2952544734.83831,9909.92326795017,621550.3873658346,2286727204.359814
2052-06-01,28041.385811612377,1758755.7181043283,3831310360.5687127,17108.998345680786,1073076.3762410989,2953617811.214551,9877.307329173278,619504.715685748,2287346709.0755
2052-07-01,27957.686809354283,1753506.1166827006,3833063866.6853952,17055.63283607946,1069729.2914789037,2954687540.50603,9854.28453493733,618060.7260312693,2287964769.8015313
2052-08-01,27895.957851435924,1749634.4764420611,3834813501.161837,17008.30699865033,1066761.0149553486,2955754301.5209856,9820.824722571348,615962.1265996749,2288580731.928131
2052-09-01,27834.517671003938,1745780.948325367,3836559282.1101623,16970.3811849682,1064382.3079212054,2956818683.828907,9791.904920220832,614148.2765962506,2289194880.204727
2052-10-01,27782.556525216605,1742521.9452615855,3838301804.0554237,16930.95708546118,1061909.6284001253,2957880593.4573073,9773.342536680904,612984.0439006262,2289807864.2486277
2052-11-01,27710.50459892356,1738002.8484444856,3840039806.903868,16892.970859537047,1059527.1323101635,2958940120.5896177,9742.603781824177,611056.1091960124,2290418920.357824
2052-12-01,27635.147991814534,1733276.4820466076,3841773083.385915,16848.738182150915,1056752.8587845054,2959996873.4484024,9711.050111016979,609077.0629629849,2291027997.420787
2053-01-01,27562.90840907652,1728745.6154172793,3843501829.0013323,16805.885276044108,1054065.1245134864,2961050938.572916,9678.26183460258,607020.5822662738,2291635018.003053
2053-02-01,27500.77847772777,1724848.8261230858,3845226677.8274555,16759.889691567634,1051180.281455122,2962102118.854371,9651.52714083898,605343.7822734208,2292240361.7853265
2053-03-01,27428.32424808033,1720304.4968395983,3846946982.324295,16714.74934123691,1048349.0786823791,2963150467.9330535,9623.741520424019,603601.0681609944,2292843962.8534875
2053-04-01,27368.667917782463,1716562.851803316,3848663545.1760983,16670.687741799935,1045585.5351656919,2964196053.4682193,9591.629365867044,601586.9938271809,2293445549.847315
2053-05-01,27312.684075859626,1713051.5452379158,3850376596.7213364,16631.438434826734,1043123.8186323327,2965239177.2868514,9565.778431048242,599965.6231953457,2294045515.47051
2053-06-01,27251.29495562749,1709201.219616956,3852085797.9409533,16592.45999953196,1040679.0911706444,2966279856.378022,9553.319001448837,599184.1677708711,2294644699.638281
2053-07-01,27204.734266872052,1706280.9332182151,3853792078.8741713,16544.5830822746,1037676.2509202629,2967317532.6289425,9513.623541480683,596694.4685216685,2295241394.1068025
2053-08-01,27137.84117643088,1702085.3985857447,3855494164.272757,16504.348132585023,1035152.7148757325,2968352685.343818,9496.941499449213,595648.1708454546,2295837042.277648
2053-09-01,27066.944282754943,1697638.74541439,3857191803.0181713,16453.75734735228,1031979.660825935,2969384665.004644,9472.692842122397,594127.2950579167,2296431169.5727057
2053-10-01,26976.2744271214,1691951.932069054,3858883754.95024,16418.496639629124,1029768.1092375387,2970414433.1138816,9461.058957030144,593397.6177849306,2297024567.1904907
2053-11-01,26914.35926108229,1688068.6128550812,3860571823.563095,16376.546062483292,1027136.969038952,2971441570.0829206,9434.016108111093,591701.4903007278,2297616268.6807914
2053-12-01,26824.33080543955,1682422.0281171685,3862254245.5912123,16328.582861077786,1024128.7170467988,2972465698.7999673,9411.278803581026,590275.406560602,2298206544.087352
2054-01-01,26778.331122142117,1679536.9279807536,3863933782.519193,16290.867565623992,1021763.2137159368,2973487462.0136833,9377.30910719343,588144.8272031719,2298794688.914555
2054-02-01,26713.838659866437,1675491.9607468229,3865609274.47994,16247.919101174086,1019069.4860256386,2974506531.499709,9347.25921782225,586260.0981418114,2299380949.0126967
2054-03-01,26655.816987265127,1671852.8414412688,3867281127.321381,16213.270320242222,1016896.3144855922,2975523427.8141947,9331.66628356276,585282.1093050563,2299966231.1220016
2054-04-01,26615.355180131075,1669315.076897821,3868950442.3982787,16171.483913052445,1014275.4710266493,2976537703.285221,9303.397728551576,583509.1055347548,2300549740.227536
2054-05-01,26547.45252697934,1665056.2224921442,3870615498.620771,16124.439930401903,1011324.8724348074,2977549028.1576557,9276.31956652406,581810.7632123891,2301131550.9907484
2054-06-01,26477.889283209744,1660693.2158429152,3872276191.8366137,16086.393332493919,1008938.5898140186,2978557966.74747,9251.851954871565,580276.1546095446,2301711827.145358
2054-07-01,26402.650194217593,1655974.2201813273,3873932166.056795,16049.663654738808,1006634.904425218,2979564601.651895,9234.515078555438,579188.7857269971,2302291015.931085
2054-08-01,26330.09499042581,1651423.5577995067,3875583589.6145945,16011.29353822353,1004228.3307173798,2980568829.9826126,9210.132989767597,577659.5411182237,2302868675.4722033
2054-09-01,26271.640044035958,1647757.2635619352,3877231346.878156,15980.502289494274,1002297.1035970808,2981571127.08621,9199.190904413026,576973.253524785,2303445648.725728
2054-10-01,26211.044747174983,1643956.7265428149,3878875303.604699,15934.297842579259,999399.1606865712,2982570526.2468963,9161.265488018276,574594.5714085063,2304020243.2971363
2054-11-01,26183.13728489573,1642206.37050866,3880517509.975208,15902.65450429423,997414.4905093341,2983567940.737406,9125.431470327894,572347.0618189655,2304592590.3589554
2054-12-01,26139.22157734173,1639451.9773308733,3882156961.9525385,15865.843957462741,995105.7330120631,2984563046.470418,9096.15817487296,570511.0407280321,2305163101.3996835
